,client_id,visit_id,process_step,date_time
108148,1128925,922595809_33086393346_426575,confirm,2017-04-09 15:25:52
67714,9724303,514297649_87097373239_629206,start,2017-04-09 15:27:23
59710,704777,281992750_20384902813_381281,confirm,2017-04-09 15:27:25
95709,2301692,306803397_89759780070_936078,step_3,2017-04-09 15:28:16
76641,2888391,688027233_90837100551_607366,step_1,2017-04-09 15:31:24
55347,1537875,826156498_89680445028_165925,start,2017-04-09 15:33:47
5406,8095818,258127517_54258812839_309503,step_1,2017-04-09 15:33:48
4807,8124451,515438246_43938492442_518264,start,2017-04-09 15:34:23
79377,8099995,259111832_1409232555_319084,confirm,2017-04-09 15:34:25
139516,4853915,52057469_85612936079_269705,start,2017-04-09 15:36:04
27879,4847964,734557328_9486350203_495055,step_2,2017-04-09 15:37:31
4465,2346970,951989951_78254877391_674164,confirm,2017-04-09 15:38:09
42479,6935920,51288759_786257624_236668,step_1,2017-04-09 15:38:33
131819,568086,912334526_53262464926_739800,start,2017-04-09 15:39:07
55343,1537875,87964818_65826560353_815835,start,2017-04-09 15:40:19
80779,2277404,23533168_47912621272_854804,confirm,2017-04-09 15:41:33
56592,4974008,662576676_86906893336_13918,step_2,2017-04-09 15:41:50
68136,5166938,63396989_84751012581_662253,step_1,2017-04-09 15:43:59
66901,3017094,85674504_66126286521_592674,confirm,2017-04-09 15:44:56
95495,9126956,433930113_97850659687_704118,confirm,2017-04-09 15:45:14
25602,6687187,370190783_11018567139_761847,step_1,2017-04-09 15:45:52
66498,9791537,626448415_73527725280_942204,start,2017-04-09 15:46:07
6079,9439343,600613709_53339342777_12,confirm,2017-04-09 15:48:33
57927,3013641,946066715_37765412444_517257,step_3,2017-04-09 15:48:41
43420,6189050,276459687_50611840463_365720,step_1,2017-04-09 15:49:37
25342,3412732,884492905_52975597782_142289,step_3,2017-04-09 15:51:08
104535,4024034,353971698_56174397781_764398,confirm,2017-04-09 15:53:12
139713,798202,573603175_29621645484_820852,confirm,2017-04-09 15:55:11
130792,5970149,507157811_36241171590_753471,confirm,2017-04-09 15:55:23
75761,9445942,591719044_40750402497_305978,step_3,2017-04-09 15:56:54
107628,5243201,488329851_28307641196_940680,start,2017-04-09 16:00:05
15117,7204018,212648078_68957435116_916561,step_1,2017-04-09 16:02:44
49706,1856181,372222785_55757283185_64861,start,2017-04-09 16:03:04
108766,8106540,338114395_94890144904_565280,confirm,2017-04-09 16:03:34
68404,4653174,379217264_43580263868_5378,start,2017-04-09 16:03:53
124563,5908286,771677144_43442568170_855917,start,2017-04-09 16:03:53
63560,9851927,213764019_87300115185_944312,confirm,2017-04-09 16:07:33
33571,2499433,542310164_6630057325_95722,start,2017-04-09 16:10:46
4214,2493350,484342580_51292558616_50879,start,2017-04-09 16:11:13
106510,6799854,553726938_61487906328_964752,confirm,2017-04-09 16:11:46
138934,9636768,303323734_10295480161_339879,start,2017-04-09 16:13:14
106253,3565152,40503260_72669765742_915923,start,2017-04-09 16:15:04
55111,3282755,385185333_70124423779_985582,confirm,2017-04-09 16:15:08
76036,6558358,408600211_3750103110_397239,step_1,2017-04-09 16:16:26
104373,9328423,961703298_95459939813_638082,start,2017-04-09 16:17:32
26816,2221950,472342093_1520493804_714305,step_3,2017-04-09 16:18:09
16318,4948147,707263036_5754972727_734751,start,2017-04-09 16:18:29
47844,3552115,79111181_62615341899_135739,step_1,2017-04-09 16:19:32
127950,9595520,330667411_60056639489_846044,start,2017-04-09 16:20:07
24996,608002,326866534_25982114948_617729,step_3,2017-04-09 16:20:24
83446,3549403,840377646_87887201055_1369,step_1,2017-04-09 16:21:25
95016,2339091,159803710_10132492356_807922,start,2017-04-09 16:21:46
17066,4071492,213335478_49823581861_22183,start,2017-04-09 16:22:51
19675,7049913,220775503_99414995289_971724,start,2017-04-09 16:23:18
17454,8180884,39729858_69385562049_599854,start,2017-04-09 16:23:55
44074,6669699,937592874_52947444904_924677,confirm,2017-04-09 16:26:10
115325,8326177,625713840_12621482585_298687,confirm,2017-04-09 16:27:05
64652,3295388,733049657_11175251594_837266,start,2017-04-09 16:29:31
24172,636206,306259404_5411937627_574905,start,2017-04-09 16:30:17
95668,2472976,643086309_44087115801_662527,confirm,2017-04-09 16:31:21
55317,1320616,810260927_61632160496_924159,confirm,2017-04-09 16:32:24
51240,730137,495800687_42309514428_178526,step_1,2017-04-09 16:32:49
139385,6409047,778642265_76046494627_13757,start,2017-04-09 16:34:10
1266,4857096,669537287_99088388517_105863,confirm,2017-04-09 16:34:23
55355,1537875,194521271_30969044756_306407,start,2017-04-09 16:34:30
50191,267397,315312292_13804466933_554552,start,2017-04-09 16:35:25
82995,3021965,496642065_86421270520_386336,start,2017-04-09 16:35:28
6653,5665278,229897790_94515565093_1603,confirm,2017-04-09 16:35:46
100065,6123492,746746679_33347411912_726947,confirm,2017-04-09 16:41:02
124055,2329275,922867995_28536606591_854428,start,2017-04-09 16:42:20
100311,3517942,165700479_49006478041_479364,start,2017-04-09 16:43:28
51011,7498309,844088170_40584574750_237174,start,2017-04-09 16:43:47
121709,9876208,992225799_22633045400_643858,confirm,2017-04-09 16:44:24
97753,3709934,270675849_34462956645_787516,start,2017-04-09 16:45:00
17364,5742450,724136972_16292887394_962314,start,2017-04-09 16:45:05
30317,892783,481917780_2205775734_814880,step_2,2017-04-09 16:47:52
105890,9061007,414867195_68131387708_716860,start,2017-04-09 16:48:00
100309,3517942,457275793_18216670484_564169,step_1,2017-04-09 16:50:50
115641,8538695,789232395_51734317291_302504,confirm,2017-04-09 16:51:14
22522,8717364,735065768_92263450248_299987,confirm,2017-04-09 16:51:46
107089,17036,5412690_51912871017_388447,confirm,2017-04-09 16:54:41
131062,7318827,240221910_32613014076_51008,start,2017-04-09 16:55:13
40568,4226585,40951442_44753857187_638439,start,2017-04-09 16:55:23
34045,587753,428703796_95069148615_679675,step_3,2017-04-09 16:58:31
95014,2339091,294657047_97464482017_136151,step_1,2017-04-09 16:58:38
50757,7599775,996300376_97329662736_431860,confirm,2017-04-09 16:58:56
60486,1363757,374482545_55880028609_299646,step_1,2017-04-09 17:02:05
52238,9900228,862270366_59362927431_31345,start,2017-04-09 17:03:48
72115,9871504,860482216_45576159192_622191,step_1,2017-04-09 17:03:53
113092,422463,393408189_99889849194_489606,step_3,2017-04-09 17:04:46
83828,8360030,209341976_18958946572_710276,confirm,2017-04-09 17:05:02
4839,7598836,483664267_82600202849_480645,confirm,2017-04-09 17:07:46
51461,8766443,733324926_70907559768_13325,start,2017-04-09 17:08:46
58955,2660768,937487595_65935449952_240819,confirm,2017-04-09 17:09:56
17497,8971463,588916558_47627179237_222633,start,2017-04-09 17:10:55
119777,6951355,426212468_28329558144_287022,start,2017-04-09 17:11:39
98207,9940066,734640711_25413916070_264501,start,2017-04-09 17:12:08
23226,1095055,811987842_59289774338_830385,start,2017-04-09 17:12:11
52236,9900228,362053301_52900309373_354088,step_2,2017-04-09 17:12:55
6454,3781719,510943639_23509301667_905558,start,2017-04-09 17:12:57
50412,1806750,600450643_13985219391_345232,start,2017-04-09 17:14:39
120667,3447384,455465244_61136206702_755503,confirm,2017-04-09 17:15:37
123778,9390009,969580104_46223882398_825469,confirm,2017-04-09 17:16:09
44262,1615546,458870437_1627571587_873347,step_3,2017-04-09 17:16:14
57399,3864216,702853868_64960912843_833233,confirm,2017-04-09 17:17:30
26732,7776747,208380042_32207269080_112570,confirm,2017-04-09 17:18:01
23267,1861397,465827305_68922722780_869185,confirm,2017-04-09 17:18:22
52301,4156023,792416780_69348252592_216369,start,2017-04-09 17:18:24
8378,7980976,73831701_43704395903_984851,step_1,2017-04-09 17:18:25
50410,1806750,630967378_84927087135_818027,start,2017-04-09 17:18:44
9017,9500269,532894020_56526918233_621116,step_3,2017-04-09 17:19:43
89581,7701085,375790041_16368113102_416671,confirm,2017-04-09 17:23:16
9089,3467126,542263453_21820372783_664144,step_2,2017-04-09 17:25:23
5054,400621,757492335_59520387927_496506,start,2017-04-09 17:27:34
106354,8095059,891990773_93687441247_644848,confirm,2017-04-09 17:29:37
119999,3789788,777177275_52424609301_490775,confirm,2017-04-09 17:30:12
129633,7650054,186696941_89001187645_91871,confirm,2017-04-09 17:32:46
129542,3802621,866052258_9281733670_881849,start,2017-04-09 17:33:22
58715,7977329,161672444_61689470044_539931,start,2017-04-09 17:34:07
90492,6598371,616051590_17494140610_181560,step_3,2017-04-09 17:34:47
70892,256199,910120410_53163944178_411827,start,2017-04-09 17:36:50
51757,1709650,952531581_38071422603_482851,start,2017-04-09 17:41:20
39435,285977,332197494_27891654824_422057,start,2017-04-09 17:42:46
108199,3716792,793803638_81612718537_111302,start,2017-04-09 17:45:23
6663,347076,301799728_19794851401_106222,step_3,2017-04-09 17:45:36
75300,7264487,751551544_86337143465_870254,confirm,2017-04-09 17:45:42
120885,7210850,715406554_23181003583_506512,start,2017-04-09 17:47:47
1085,1983898,666398302_43107315292_392718,start,2017-04-09 17:48:10
6336,6686652,741596163_45256131582_576735,confirm,2017-04-09 17:49:18
66203,3055315,687724621_95999368038_248222,start,2017-04-09 17:50:06
95856,8012223,513220967_41760621577_209516,confirm,2017-04-09 17:50:53
98803,9172549,694706927_10574092885_985696,start,2017-04-09 17:53:37
48541,9920870,447038014_3750647316_415748,confirm,2017-04-09 17:53:42
64540,688832,376494597_36383275779_864522,step_1,2017-04-09 17:56:39
76610,7571855,489329349_92015950993_800937,step_1,2017-04-09 17:57:00
5529,5880385,208614358_37999559738_795006,step_3,2017-04-09 17:58:12
74570,4835466,318840337_54700645441_364161,start,2017-04-09 17:58:35
122484,344840,752640961_58644021622_102279,start,2017-04-09 18:01:56
58516,2184455,86298497_84007303475_866832,start,2017-04-09 18:02:10
47780,8365656,321643613_89695418652_323536,start,2017-04-09 18:05:10
81459,6043261,218810986_76340339960_353299,start,2017-04-09 18:05:31
131074,452875,733999873_51602403090_491699,step_1,2017-04-09 18:07:12
46778,3916852,716689749_7666933359_470883,start,2017-04-09 18:14:46
96161,1549295,947681597_42521506643_694051,step_3,2017-04-09 18:14:54
113282,7493592,825029444_53502122947_556197,confirm,2017-04-09 18:16:19
31375,9648714,750493461_33165237596_997476,confirm,2017-04-09 18:16:32
60478,9717596,775451769_17494236254_28390,step_1,2017-04-09 18:16:58
137395,7991545,253094816_11201326130_166985,start,2017-04-09 18:18:14
119780,6951355,348091979_6804052167_789780,start,2017-04-09 18:19:19
111694,3924482,959962866_5444130639_878440,start,2017-04-09 18:19:23
107577,7197673,98947639_14850001389_141250,confirm,2017-04-09 18:22:36
63465,3497471,220600022_64755254966_363762,confirm,2017-04-09 18:25:03
1573,8792675,188422206_94062877888_330105,start,2017-04-09 18:25:22
2507,5715241,574824830_3110569075_99643,start,2017-04-09 18:25:32
6029,3351420,52513201_99977396202_144739,confirm,2017-04-09 18:27:15
31644,1766845,68011874_60719294054_757000,confirm,2017-04-09 18:27:31
122661,74169,681527067_56908359861_84476,start,2017-04-09 18:29:07
17464,6916531,482250613_3805552605_365987,start,2017-04-09 18:31:53
140750,503070,379957549_58249586072_124721,step_3,2017-04-09 18:32:07
85014,7467270,190683835_88031803691_622620,start,2017-04-09 18:32:31
136504,1784712,760161151_14612529342_321698,start,2017-04-09 18:35:18
19359,2296594,591062666_6255810888_111358,start,2017-04-09 18:36:31
56672,2678732,573613158_55382966010_784228,confirm,2017-04-09 18:36:31
137388,7991545,479472041_21457762302_842352,step_1,2017-04-09 18:38:39
71151,3100504,843360895_87753472339_101287,step_3,2017-04-09 18:41:18
32049,5547047,191404088_55877007387_430127,start,2017-04-09 18:41:24
133026,1088213,624136704_62728649634_260935,confirm,2017-04-09 18:42:51
89844,5270566,289185161_67290017258_560957,start,2017-04-09 18:45:15
76567,225368,168121615_23755177354_412692,step_2,2017-04-09 18:45:35
97265,9754297,917623562_72679213708_74765,confirm,2017-04-09 18:45:47
140511,1053249,140279301_49375156752_951106,step_3,2017-04-09 18:47:54
107916,1891067,928202075_83287572947_266487,confirm,2017-04-09 18:47:56
121438,9686300,113601674_57863434150_654915,start,2017-04-09 18:52:05
98209,5219396,712900177_56331243564_85114,confirm,2017-04-09 18:52:34
131914,9635331,97119165_19784493072_363822,start,2017-04-09 18:54:01
75592,5339990,564611349_58782142615_866450,confirm,2017-04-09 18:55:02
76532,8250645,664632432_97960610319_63150,step_1,2017-04-09 18:56:57
3890,9577370,931231247_39811872064_399669,confirm,2017-04-09 18:59:13
129562,4401076,502136749_91951510690_519317,confirm,2017-04-09 18:59:15
42408,6469364,820093009_2303546600_130990,confirm,2017-04-09 19:01:39
25011,608002,355295557_97191256900_106031,start,2017-04-09 19:04:07
99842,711827,881701880_95320815962_951734,start,2017-04-09 19:04:51
57709,4287473,952825777_8260078222_161989,step_1,2017-04-09 19:06:15
51847,5575575,588758164_73467623873_55485,step_3,2017-04-09 19:06:42
105507,7912047,851999039_60184406243_310550,start,2017-04-09 19:07:23
107452,7774385,68606656_66722276020_518472,start,2017-04-09 19:08:04
127383,8221479,83744286_80025270023_412601,confirm,2017-04-09 19:08:46
16658,9852814,532798127_40752285648_957603,start,2017-04-09 19:10:30
103741,4492437,510976735_21876652428_853516,start,2017-04-09 19:12:25
5429,9161780,944480295_93682886776_491775,step_2,2017-04-09 19:13:25
25002,608002,276733960_16646340705_532765,confirm,2017-04-09 19:15:54
19408,5253517,699693423_3995462253_631708,start,2017-04-09 19:16:02
5201,4520299,983609804_9951192568_380757,start,2017-04-09 19:16:59
2590,7602354,517288303_84641892470_305414,start,2017-04-09 19:17:56
47049,4579542,106039644_54416841163_187238,start,2017-04-09 19:18:20
106316,6750821,985618525_60931206265_143820,start,2017-04-09 19:19:02
41727,3864477,91023043_37634097399_58373,step_1,2017-04-09 19:19:41
60256,9915602,248367516_27709643226_775911,start,2017-04-09 19:20:25
17898,6739192,569968626_79206459631_525293,step_1,2017-04-09 19:24:30
121012,6353548,460444245_104093582_291304,step_1,2017-04-09 19:24:42
79474,1211689,135446163_37473252755_663236,step_1,2017-04-09 19:26:06
42624,7602333,14271346_51484846425_303383,start,2017-04-09 19:26:35
49975,1919224,429841316_87516912750_807479,start,2017-04-09 19:26:49
22895,3025280,540268433_93096563074_314215,confirm,2017-04-09 19:26:52
65443,78728,250443296_82443015278_134841,start,2017-04-09 19:27:02
84618,9169430,690414512_63526157580_747326,start,2017-04-09 19:28:36
24096,2727697,483121098_98971277145_106378,start,2017-04-09 19:29:49
99616,8102309,845216264_93675314805_880081,confirm,2017-04-09 19:31:21
119421,21970,678408663_57335007509_764949,step_2,2017-04-09 19:31:39
74069,5810345,367282739_69419222137_997306,confirm,2017-04-09 19:32:58
63718,6963245,975374026_18592473748_918553,start,2017-04-09 19:33:08
32600,6282405,627523032_83543825508_237288,start,2017-04-09 19:35:53
80,1242238,874750108_53151409507_651629,start,2017-04-09 19:37:07
119415,21970,579369959_76319820707_173529,step_1,2017-04-09 19:37:26
19014,3194893,736833449_51583378473_497182,start,2017-04-09 19:37:39
55592,3111038,234139586_22649614198_256867,start,2017-04-09 19:39:10
63352,4411577,269662838_8252030712_793940,start,2017-04-09 19:39:34
8693,9129948,21457065_95026273565_415102,confirm,2017-04-09 19:41:38
72937,280950,301053371_28753213112_819617,start,2017-04-09 19:42:29
16857,7272137,502337139_25986831160_471114,start,2017-04-09 19:43:21
55505,7292471,329655264_98143125076_358767,step_3,2017-04-09 19:45:04
113586,4885196,870620728_91988472460_510816,confirm,2017-04-09 19:45:11
129023,6257603,631702268_80531303493_323795,confirm,2017-04-09 19:46:22
64130,8316281,709711902_4243313209_937638,confirm,2017-04-09 19:47:30
115197,2957678,70055084_74517160471_317420,start,2017-04-09 19:48:05
109076,5127750,89425378_48432029596_454091,start,2017-04-09 19:52:38
99379,6246005,340771601_63875416811_884548,step_3,2017-04-09 19:52:46
25477,3332395,146272017_64642577293_59362,start,2017-04-09 19:53:01
50181,2061985,35950501_37497605798_28910,step_3,2017-04-09 19:53:17
2613,5060221,988714261_40003855976_533307,start,2017-04-09 19:53:31
130671,6513478,166794132_13295745410_765220,confirm,2017-04-09 19:53:35
43325,3558115,1525103_68157636846_570578,start,2017-04-09 19:53:52
63347,4411577,152634390_75732955526_708203,confirm,2017-04-09 19:54:26
51973,4000639,746277318_58838117180_714,confirm,2017-04-09 20:01:26
30369,7949020,42981438_7280509357_657510,start,2017-04-09 20:02:22
9117,4842605,108947270_355420661_88176,start,2017-04-09 20:03:26
129606,4317522,884813775_15452482538_582686,confirm,2017-04-09 20:06:34
106615,8799515,647625167_35988780379_7085,start,2017-04-09 20:06:54
90968,585572,795020792_91636166495_954778,step_1,2017-04-09 20:09:53
6462,6893118,167478540_83163541802_58754,start,2017-04-09 20:10:12
33637,6981372,256262518_9758796267_908062,start,2017-04-09 20:10:23
81228,7195266,624312587_59674245651_676913,start,2017-04-09 20:12:34
98867,8893835,221767682_55814408459_545641,step_3,2017-04-09 20:14:06
3820,5890995,420199510_15741041875_196921,start,2017-04-09 20:15:44
76160,62503,401959480_5470831097_36632,step_3,2017-04-09 20:17:20
26872,9753307,237605359_97725223710_819539,confirm,2017-04-09 20:17:24
63864,6593124,153721826_47388315592_554302,start,2017-04-09 20:19:38
140604,4862930,195084678_83131206887_630016,start,2017-04-09 20:20:00
56368,296527,206490309_6814583702_506557,confirm,2017-04-09 20:20:17
